season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5,team_is_b2b,opp_is_b2b,team_is_3in4,opp_is_3in4,is_altitude_home,is_altitude_away,year,split
2019,2019-03-19,True,False,mil,lal,-11.5,115.0,101.0,14.0,1,2.5,1,0,mil,lal,1,11.5,1,0,0.6944444444444444,0.3636363636363636,0.6666666666666666,0.0,2.0,2.0,115.0,101.0,14.0,101.0,115.0,-14.0,122.2,113.4,8.8,110.0,114.2,-4.2,0.3308080808080808,0.6666666666666666,0.0,12.200000000000005,13.0,0,0,0,1,0,0,2019,train
2019,2019-03-19,True,False,sac,bkn,-3.5,121.0,123.0,-2.0,0,-5.5,0,1,sac,bkn,1,3.5,0,1,0.4794520547945205,0.3684210526315789,0.6666666666666666,0.0,2.0,2.0,121.0,123.0,-2.0,123.0,121.0,2.0,122.0,114.2,7.8,102.4,114.0,-11.6,0.1110310021629416,0.6666666666666666,0.0,19.59999999999999,19.4,0,0,0,1,0,0,2019,train
2019,2019-03-19,True,False,lac,ind,-5.5,115.0,109.0,6.0,1,0.5,1,0,lac,ind,1,5.5,1,0,0.5789473684210527,0.4933333333333333,0.6666666666666666,0.0,2.0,1.0,115.0,109.0,6.0,109.0,115.0,-6.0,121.8,117.4,4.4,97.2,108.2,-11.0,0.0856140350877193,0.6666666666666666,1.0,24.59999999999999,15.4,0,1,1,1,0,0,2019,train
2019,2019-03-20,True,False,por,dal,-10.0,126.0,118.0,8.0,1,-2.0,0,1,por,dal,1,10.0,1,0,0.7123287671232876,0.2027027027027027,0.6666666666666666,0.0,2.0,6.0,126.0,118.0,8.0,118.0,126.0,-8.0,122.0,114.4,7.6,105.6,118.2,-12.6,0.5096260644205849,0.6666666666666666,-4.0,16.400000000000006,20.2,0,0,0,0,0,0,2019,train
2019,2019-03-20,True,False,okc,tor,-5.0,114.0,123.0,-9.0,0,-14.0,0,1,okc,tor,1,5.0,0,1,0.6575342465753424,0.5945945945945946,0.3333333333333333,0.3333333333333333,2.0,3.0,114.0,123.0,-9.0,123.0,114.0,9.0,101.2,105.0,-3.8,113.4,111.2,2.2,0.0629396519807478,0.0,-1.0,-12.200000000000005,-6.0,0,0,1,0,0,0,2019,train
2019,2019-03-20,True,False,mem,hou,6.0,126.0,125.0,1.0,1,7.0,1,0,mem,hou,1,6.0,1,0,0.44,0.6486486486486487,1.0,1.0,10.0,1.0,126.0,125.0,1.0,125.0,126.0,-1.0,111.2,105.2,6.0,111.0,101.8,9.2,-0.2086486486486486,0.0,9.0,0.2000000000000028,-3.1999999999999993,0,1,0,0,0,0,2019,train
2019,2019-03-20,True,False,chi,wsh,4.0,126.0,120.0,6.0,1,10.0,1,0,chi,wsh,1,4.0,1,0,0.3378378378378378,0.3684210526315789,0.3333333333333333,0.0,8.0,10.0,126.0,120.0,6.0,120.0,126.0,-6.0,108.6,116.4,-7.8,114.4,118.6,-4.2,-0.030583214793741,0.3333333333333333,-2.0,-5.800000000000011,-3.5999999999999996,0,0,0,0,0,0,2019,train
2019,2019-03-20,True,False,sa,mia,-5.5,105.0,110.0,-5.0,0,-10.5,0,1,sa,mia,1,5.5,0,1,0.8026315789473685,0.4861111111111111,1.0,0.6666666666666666,2.0,2.0,105.0,110.0,-5.0,110.0,105.0,5.0,110.6,101.6,9.0,107.8,103.8,4.0,0.3165204678362573,0.3333333333333333,0.0,2.799999999999997,5.0,0,0,1,0,0,0,2019,train
2019,2019-03-20,True,False,phi,bos,-3.5,118.0,115.0,3.0,1,-0.5,0,1,phi,bos,1,3.5,1,0,0.7435897435897436,0.589041095890411,1.0,0.6666666666666666,5.0,9.0,118.0,115.0,3.0,115.0,118.0,-3.0,113.2,105.6,7.6,114.8,117.2,-2.4,0.1545486476993326,0.3333333333333333,-4.0,-1.5999999999999943,10.0,0,0,0,0,0,0,2019,train
2019,2019-03-20,True,False,orl,no,-9.5,119.0,96.0,23.0,1,13.5,1,0,orl,no,1,9.5,1,0,0.4736842105263157,0.48,1.0,0.6666666666666666,3.0,2.0,119.0,96.0,23.0,96.0,119.0,-23.0,108.8,98.8,10.0,122.0,118.6,3.4,-0.0063157894736842,0.3333333333333333,1.0,-13.200000000000005,6.6,0,0,0,0,0,0,2019,train
2019,2019-03-20,True,False,cle,mil,5.5,107.0,102.0,5.0,1,10.5,1,0,cle,mil,1,5.5,1,0,0.52,0.5657894736842105,1.0,0.6666666666666666,2.0,5.0,107.0,102.0,5.0,102.0,107.0,-5.0,112.4,113.0,-0.6,114.6,112.2,2.4,-0.0457894736842104,0.3333333333333333,-3.0,-2.1999999999999886,-3.0,0,0,0,0,0,0,2019,train
2019,2019-03-20,True,False,ny,utah,12.5,116.0,137.0,-21.0,0,-8.5,0,1,ny,utah,1,12.5,0,1,0.3611111111111111,0.5,0.3333333333333333,0.6666666666666666,3.0,2.0,116.0,137.0,-21.0,137.0,116.0,21.0,114.8,114.2,0.6,111.8,102.8,9.0,-0.1388888888888889,-0.3333333333333333,1.0,3.0,-8.4,0,0,0,0,0,0,2019,train
2019,2019-03-21,True,False,phx,det,7.0,98.0,118.0,-20.0,0,-13.0,0,1,phx,det,1,7.0,0,1,0.2567567567567567,0.36,0.3333333333333333,0.0,3.0,3.0,98.0,118.0,-20.0,118.0,98.0,20.0,107.4,108.0,-0.6,101.8,106.8,-5.0,-0.1032432432432432,0.3333333333333333,0.0,5.6000000000000085,4.4,0,0,0,0,0,0,2019,train
2019,2019-03-21,True,False,sac,dal,-9.0,116.0,100.0,16.0,1,7.0,1,0,sac,dal,1,9.0,1,0,0.4729729729729729,0.2,0.6666666666666666,0.0,2.0,1.0,116.0,100.0,16.0,100.0,116.0,-16.0,122.8,118.0,4.8,106.8,119.2,-12.4,0.2729729729729729,0.6666666666666666,1.0,16.0,17.2,0,1,1,0,0,0,2019,train
2019,2019-03-21,True,False,gs,ind,-10.5,112.0,89.0,23.0,1,12.5,1,0,gs,ind,1,10.5,1,0,0.6986301369863014,0.4868421052631579,0.3333333333333333,0.0,10.0,2.0,112.0,89.0,23.0,89.0,112.0,-23.0,113.0,117.8,-4.8,98.8,109.2,-10.4,0.2117880317231434,0.3333333333333333,8.0,14.200000000000005,5.6000000000000005,0,0,0,1,0,0,2019,train
2019,2019-03-21,True,False,wsh,den,8.5,108.0,113.0,-5.0,0,3.5,1,0,wsh,den,1,8.5,0,1,0.5789473684210527,0.4444444444444444,0.3333333333333333,0.6666666666666666,3.0,3.0,108.0,113.0,-5.0,113.0,108.0,5.0,112.2,113.0,-0.8,110.2,106.8,3.4,0.1345029239766082,-0.3333333333333333,0.0,2.0,-4.2,0,0,0,0,0,1,2019,train
2019,2019-03-21,True,False,cha,min,-6.0,113.0,106.0,7.0,1,1.0,1,0,cha,min,1,6.0,1,0,0.5466666666666666,0.3246753246753247,0.3333333333333333,0.0,2.0,4.0,113.0,106.0,7.0,106.0,113.0,-7.0,105.6,111.8,-6.2,108.8,127.2,-18.4,0.2219913419913419,0.3333333333333333,-2.0,-3.200000000000003,12.2,0,0,0,0,0,0,2019,train
2019,2019-03-21,True,False,atl,utah,7.5,117.0,114.0,3.0,1,10.5,1,0,atl,utah,1,7.5,1,0,0.3815789473684211,0.5066666666666667,0.6666666666666666,1.0,2.0,1.0,117.0,114.0,3.0,114.0,117.0,-3.0,116.2,114.6,1.6,117.0,105.2,11.8,-0.1250877192982456,-0.3333333333333333,1.0,-0.7999999999999972,-10.2,0,1,0,1,0,0,2019,train
2019,2019-03-22,True,False,orl,mem,-10.5,123.0,119.0,4.0,1,-6.5,0,1,orl,mem,1,10.5,1,0,0.4805194805194805,0.2222222222222222,1.0,0.0,2.0,6.0,123.0,119.0,4.0,119.0,123.0,-4.0,110.8,96.0,14.8,110.4,111.8,-1.4,0.2582972582972583,1.0,-4.0,0.3999999999999915,16.2,0,0,0,0,0,0,2019,train
2019,2019-03-22,True,False,ny,den,11.5,93.0,111.0,-18.0,0,-6.5,0,1,ny,den,1,11.5,0,1,0.3561643835616438,0.4520547945205479,0.3333333333333333,0.6666666666666666,2.0,1.0,93.0,111.0,-18.0,111.0,93.0,18.0,112.0,118.0,-6.0,110.0,107.6,2.4,-0.0958904109589041,-0.3333333333333333,1.0,2.0,-8.4,0,1,0,1,0,1,2019,train
2019,2019-03-22,True,False,cle,lac,6.5,108.0,110.0,-2.0,0,4.5,1,0,cle,lac,1,6.5,0,1,0.5263157894736842,0.5131578947368421,1.0,0.6666666666666666,2.0,10.0,108.0,110.0,-2.0,110.0,108.0,2.0,111.8,108.8,3.0,108.4,110.8,-2.4,0.013157894736842,0.3333333333333333,-8.0,3.3999999999999915,5.4,0,0,1,0,0,0,2019,train
2019,2019-03-22,True,False,tor,okc,-2.0,109.0,116.0,-7.0,0,-9.0,0,1,tor,okc,1,2.0,0,1,0.8181818181818182,0.5064935064935064,0.6666666666666666,0.3333333333333333,4.0,8.0,109.0,116.0,-7.0,116.0,109.0,7.0,114.2,101.8,12.4,112.6,113.4,-0.8,0.3116883116883118,0.3333333333333333,-4.0,1.6000000000000083,13.2,0,0,0,0,0,0,2019,train
2019,2019-03-22,True,False,mil,mia,-7.5,116.0,87.0,29.0,1,21.5,1,0,mil,mia,1,7.5,1,0,0.6986301369863014,0.4931506849315068,0.6666666666666666,1.0,3.0,2.0,116.0,87.0,29.0,87.0,116.0,-29.0,125.6,114.2,11.4,107.4,104.6,2.8,0.2054794520547945,-0.3333333333333333,1.0,18.19999999999999,8.600000000000001,0,0,0,1,0,0,2019,train
2019,2019-03-22,True,False,lal,bkn,2.5,106.0,111.0,-5.0,0,-2.5,0,1,lal,bkn,1,2.5,0,1,0.4931506849315068,0.3766233766233766,0.0,0.3333333333333333,10.0,3.0,106.0,111.0,-5.0,111.0,106.0,5.0,108.4,117.0,-8.6,109.4,114.8,-5.4,0.1165273083081301,-0.3333333333333333,7.0,-1.0,-3.1999999999999993,0,0,0,0,0,0,2019,train
2019,2019-03-23,True,False,sac,phx,-10.5,112.0,103.0,9.0,1,-1.5,0,1,sac,phx,1,10.5,1,0,0.48,0.2337662337662337,0.6666666666666666,0.6666666666666666,2.0,7.0,112.0,103.0,9.0,103.0,112.0,-9.0,118.0,109.8,8.2,119.8,120.6,-0.8,0.2462337662337662,0.0,-5.0,-1.7999999999999972,9.0,0,0,1,0,0,0,2019,train
2019,2019-03-23,True,False,por,det,-5.5,117.0,112.0,5.0,1,-0.5,0,1,por,det,1,5.5,1,0,0.7162162162162162,0.3684210526315789,1.0,0.3333333333333333,3.0,2.0,117.0,112.0,5.0,112.0,117.0,-5.0,121.8,114.4,7.4,99.6,107.8,-8.2,0.3477951635846373,0.6666666666666667,1.0,22.200000000000003,15.6,0,0,0,0,0,0,2019,train
2019,2019-03-23,True,False,gs,dal,-13.5,91.0,126.0,-35.0,0,-48.5,0,1,gs,dal,1,13.5,0,1,0.7027027027027027,0.1973684210526315,0.6666666666666666,0.0,2.0,2.0,91.0,126.0,-35.0,126.0,91.0,35.0,110.4,111.0,-0.6,109.2,117.0,-7.8,0.5053342816500712,0.6666666666666666,0.0,1.2000000000000028,7.2,0,0,0,1,0,0,2019,train
2019,2019-03-23,True,False,chi,utah,11.0,83.0,114.0,-31.0,0,-20.0,0,1,chi,utah,1,11.0,0,1,0.3466666666666667,0.5,0.3333333333333333,0.6666666666666666,3.0,2.0,83.0,114.0,-31.0,114.0,83.0,31.0,112.6,117.0,-4.4,117.0,107.8,9.2,-0.1533333333333333,-0.3333333333333333,1.0,-4.400000000000006,-13.6,0,0,0,1,0,0,2019,train
2019,2019-03-23,True,False,mem,min,-1.0,99.0,112.0,-13.0,0,-14.0,0,1,mem,min,1,1.0,0,1,0.4473684210526316,0.3205128205128205,1.0,0.0,3.0,2.0,99.0,112.0,-13.0,112.0,99.0,13.0,114.4,109.2,5.2,105.8,122.8,-17.0,0.126855600539811,1.0,1.0,8.600000000000009,22.2,0,0,0,0,0,0,2019,train
2019,2019-03-23,True,False,wsh,mia,-1.0,108.0,113.0,-5.0,0,-6.0,0,1,wsh,mia,1,1.0,0,1,0.5714285714285714,0.4864864864864865,0.3333333333333333,0.6666666666666666,2.0,1.0,108.0,113.0,-5.0,113.0,108.0,5.0,109.6,112.6,-3.0,104.4,106.6,-2.2,0.0849420849420848,-0.3333333333333333,1.0,5.199999999999989,-0.7999999999999998,0,1,0,1,0,0,2019,train
2019,2019-03-23,True,False,atl,phi,7.5,129.0,127.0,2.0,1,9.5,1,0,atl,phi,1,7.5,1,0,0.3896103896103896,0.5405405405405406,0.6666666666666666,0.6666666666666666,2.0,4.0,129.0,127.0,2.0,127.0,129.0,-2.0,118.8,115.2,3.6,110.8,111.6,-0.8,-0.1509301509301509,0.0,-2.0,8.0,4.4,0,0,1,0,0,0,2019,train
2019,2019-03-23,True,False,cha,bos,4.0,124.0,117.0,7.0,1,11.0,1,0,cha,bos,1,4.0,1,0,0.5526315789473685,0.581081081081081,0.6666666666666666,0.3333333333333333,2.0,3.0,124.0,117.0,7.0,117.0,124.0,-7.0,106.2,108.8,-2.6,114.6,115.6,-1.0,-0.0284495021337125,0.3333333333333333,-1.0,-8.399999999999991,-1.6,0,0,1,0,0,0,2019,train
2019,2019-03-24,True,False,lal,sac,-0.0,111.0,106.0,5.0,1,5.0,1,0,lal,sac,1,0.0,1,0,0.4864864864864865,0.3472222222222222,0.0,0.0,2.0,9.0,111.0,106.0,5.0,106.0,111.0,-5.0,107.4,118.0,-10.6,111.2,115.2,-4.0,0.1392642642642643,0.0,-7.0,-3.799999999999997,-6.6,0,0,0,0,0,0,2019,train
2019,2019-03-24,True,False,ny,lac,8.5,113.0,124.0,-11.0,0,-2.5,0,1,ny,lac,1,8.5,0,1,0.3513513513513513,0.5194805194805194,0.3333333333333333,1.0,2.0,2.0,113.0,124.0,-11.0,124.0,113.0,11.0,109.0,119.6,-10.6,108.0,111.2,-3.2,-0.168129168129168,-0.6666666666666667,0.0,1.0,-7.4,0,0,1,0,0,0,2019,train
2019,2019-03-24,True,False,mil,cle,-13.5,127.0,105.0,22.0,1,8.5,1,0,mil,cle,1,13.5,1,0,0.7027027027027027,0.3513513513513513,0.6666666666666666,0.0,2.0,10.0,127.0,105.0,22.0,105.0,127.0,-22.0,120.8,106.0,14.8,106.4,116.6,-10.2,0.3513513513513513,0.6666666666666666,-8.0,14.399999999999991,25.0,0,0,0,0,0,0,2019,train
2019,2019-03-24,True,False,ind,den,1.5,124.0,88.0,36.0,1,37.5,1,0,ind,den,1,1.5,1,0,0.7012987012987013,0.4594594594594595,1.0,1.0,10.0,2.0,124.0,88.0,36.0,88.0,124.0,-36.0,110.0,106.4,3.6,111.6,105.4,6.2,0.2418392418392418,0.0,8.0,-1.5999999999999943,-2.6,0,0,0,1,0,1,2019,train
2019,2019-03-24,True,False,tor,cha,-11.5,114.0,115.0,-1.0,0,-12.5,0,1,tor,cha,1,11.5,0,1,0.8076923076923077,0.3472222222222222,0.6666666666666666,0.3333333333333333,2.0,7.0,114.0,115.0,-1.0,115.0,114.0,1.0,112.4,106.0,6.4,106.8,112.8,-6.0,0.4604700854700855,0.3333333333333333,-5.0,5.6000000000000085,12.4,0,0,0,0,0,0,2019,train
2019,2019-03-24,True,False,no,hou,10.0,90.0,113.0,-23.0,0,-13.0,0,1,no,hou,1,10.0,0,1,0.5526315789473685,0.64,0.0,0.6666666666666666,8.0,4.0,90.0,113.0,-23.0,113.0,90.0,23.0,113.4,126.2,-12.8,112.4,104.6,7.8,-0.0873684210526315,-0.6666666666666666,4.0,1.0,-20.6,0,0,0,0,0,0,2019,train
2019,2019-03-24,True,False,bos,sa,2.0,96.0,115.0,-19.0,0,-17.0,0,1,bos,sa,1,2.0,0,1,0.6710526315789473,0.3287671232876712,0.6666666666666666,0.6666666666666666,6.0,10.0,96.0,115.0,-19.0,115.0,96.0,19.0,114.2,113.0,1.2,108.6,112.0,-3.4,0.3422855082912761,0.0,-4.0,5.6000000000000085,4.6,0,0,0,0,0,0,2019,train
2019,2019-03-24,True,False,gs,det,-10.0,121.0,114.0,7.0,1,-3.0,0,1,gs,det,1,10.0,1,0,0.6933333333333334,0.3636363636363636,0.3333333333333333,0.3333333333333333,1.0,1.0,121.0,114.0,7.0,114.0,121.0,-7.0,106.2,112.6,-6.4,99.6,110.4,-10.8,0.3296969696969697,0.0,0.0,6.6000000000000085,4.4,1,1,1,1,0,0,2019,train
2019,2019-03-25,True,False,orl,phi,-2.0,119.0,98.0,21.0,1,19.0,1,0,orl,phi,1,2.0,1,0,0.4871794871794871,0.5333333333333333,1.0,0.6666666666666666,3.0,2.0,119.0,98.0,21.0,98.0,119.0,-21.0,114.8,100.6,14.2,114.6,116.6,-2.0,-0.0461538461538461,0.3333333333333333,1.0,0.2000000000000028,16.2,0,0,0,0,0,0,2019,train
2019,2019-03-25,True,False,mem,okc,7.5,115.0,103.0,12.0,1,19.5,1,0,mem,okc,1,7.5,1,0,0.4415584415584415,0.5128205128205128,0.6666666666666666,0.6666666666666666,2.0,3.0,115.0,103.0,12.0,103.0,115.0,-12.0,112.8,109.8,3.0,111.8,109.0,2.8,-0.0712620712620712,0.0,-1.0,1.0,0.2000000000000001,0,0,0,0,0,0,2019,train
2019,2019-03-25,True,False,utah,phx,-14.0,125.0,92.0,33.0,1,19.0,1,0,utah,phx,1,14.0,1,0,0.6710526315789473,0.2307692307692307,0.6666666666666666,0.3333333333333333,9.0,2.0,125.0,92.0,33.0,92.0,125.0,-33.0,110.0,104.4,5.6,115.6,118.8,-3.2,0.4402834008097165,0.3333333333333333,7.0,-5.599999999999994,8.8,0,0,0,0,0,0,2019,train
2019,2019-03-25,True,False,por,bkn,-6.0,148.0,144.0,4.0,1,-2.0,0,1,por,bkn,1,6.0,1,0,0.72,0.3846153846153846,1.0,0.6666666666666666,2.0,3.0,148.0,144.0,4.0,144.0,148.0,-4.0,119.4,115.4,4.0,108.8,113.6,-4.8,0.3353846153846153,0.3333333333333333,-1.0,10.600000000000009,8.8,0,0,0,0,0,0,2019,train
2019,2019-03-26,True,False,den,det,-7.5,95.0,92.0,3.0,1,-4.5,0,1,den,det,1,7.5,1,0,0.7894736842105263,0.358974358974359,1.0,0.3333333333333333,10.0,2.0,95.0,92.0,3.0,92.0,95.0,-3.0,110.2,107.4,2.8,107.4,114.0,-6.6,0.4304993252361673,0.6666666666666667,8.0,2.799999999999997,9.4,0,0,0,1,1,0,2019,train
2019,2019-03-26,True,False,mia,orl,-3.5,99.0,104.0,-5.0,0,-8.5,0,1,mia,orl,1,3.5,0,1,0.5540540540540541,0.2763157894736842,0.6666666666666666,0.0,9.0,10.0,99.0,104.0,-5.0,104.0,99.0,5.0,105.8,99.4,6.4,100.6,107.6,-7.0,0.2777382645803698,0.6666666666666666,-1.0,5.200000000000003,13.4,0,0,0,0,0,0,2019,train
2019,2019-03-26,True,False,dal,sac,2.0,121.0,125.0,-4.0,0,-2.0,0,1,dal,sac,1,2.0,0,1,0.4864864864864865,0.3424657534246575,0.0,0.0,8.0,2.0,121.0,125.0,-4.0,125.0,121.0,4.0,102.8,109.4,-6.6,111.4,115.0,-3.6,0.144020733061829,0.0,6.0,-8.600000000000009,-2.9999999999999996,0,0,0,0,0,0,2019,train
2019,2019-03-26,True,False,lal,wsh,-2.5,124.0,106.0,18.0,1,15.5,1,0,lal,wsh,1,2.5,1,0,0.4933333333333333,0.3636363636363636,0.3333333333333333,0.0,2.0,6.0,124.0,106.0,18.0,106.0,124.0,-18.0,105.6,113.0,-7.4,116.4,119.2,-2.8,0.1296969696969697,0.3333333333333333,-4.0,-10.800000000000011,-4.6000000000000005,0,0,1,0,0,0,2019,train
2019,2019-03-26,True,False,mil,hou,-2.5,108.0,94.0,14.0,1,11.5,1,0,mil,hou,1,2.5,1,0,0.7066666666666667,0.6447368421052632,1.0,0.6666666666666666,2.0,2.0,108.0,94.0,14.0,94.0,108.0,-14.0,122.8,107.4,15.4,112.0,101.8,10.2,0.0619298245614035,0.3333333333333333,0.0,10.799999999999995,5.200000000000001,0,0,1,0,0,0,2019,train
2019,2019-03-26,True,False,cha,sa,4.5,125.0,116.0,9.0,1,13.5,1,0,cha,sa,1,4.5,1,0,0.5584415584415584,0.3378378378378378,0.6666666666666666,1.0,3.0,2.0,125.0,116.0,9.0,116.0,125.0,-9.0,109.4,108.6,0.8,108.2,107.2,1.0,0.2206037206037205,-0.3333333333333333,1.0,1.2000000000000028,-0.1999999999999999,0,0,0,0,0,0,2019,train
2019,2019-03-26,True,False,min,lac,3.0,111.0,122.0,-11.0,0,-8.0,0,1,min,lac,1,3.0,0,1,0.7027027027027027,0.5256410256410257,0.6666666666666666,1.0,7.0,2.0,111.0,122.0,-11.0,122.0,111.0,11.0,117.6,112.8,4.8,113.6,109.2,4.4,0.177061677061677,-0.3333333333333333,5.0,4.0,0.3999999999999994,0,0,0,1,0,0,2019,train
2019,2019-03-26,True,False,tor,chi,-14.5,112.0,103.0,9.0,1,-5.5,0,1,tor,chi,1,14.5,1,0,0.7974683544303798,0.2933333333333333,0.3333333333333333,0.3333333333333333,2.0,8.0,112.0,103.0,9.0,103.0,112.0,-9.0,111.4,105.6,5.8,108.6,118.8,-10.2,0.5041350210970464,0.0,-6.0,2.8000000000000114,16.0,0,0,1,0,0,0,2019,train
2019,2019-03-26,True,False,cle,bos,6.0,106.0,116.0,-10.0,0,-4.0,0,1,cle,bos,1,6.0,0,1,0.5194805194805194,0.5733333333333334,0.6666666666666666,0.0,4.0,3.0,106.0,116.0,-10.0,116.0,106.0,10.0,114.8,105.0,9.8,119.0,116.8,2.2,-0.0538528138528139,0.6666666666666666,1.0,-4.200000000000003,7.6,0,0,0,0,0,0,2019,train
2019,2019-03-26,True,False,no,atl,2.5,120.0,130.0,-10.0,0,-7.5,0,1,no,atl,1,2.5,0,1,0.5454545454545454,0.2467532467532467,0.0,0.0,2.0,9.0,120.0,130.0,-10.0,130.0,120.0,10.0,110.6,126.0,-15.4,111.6,116.2,-4.6,0.2987012987012987,0.0,-7.0,-1.0,-10.8,0,0,0,0,0,0,2019,train
2019,2019-03-27,True,False,okc,ind,-6.5,107.0,99.0,8.0,1,1.5,1,0,okc,ind,1,6.5,1,0,0.6486486486486487,0.4805194805194805,0.0,0.0,7.0,6.0,107.0,99.0,8.0,99.0,107.0,-8.0,103.2,108.0,-4.8,97.0,108.2,-11.2,0.1681291681291681,0.0,1.0,6.200000000000003,6.3999999999999995,0,0,0,0,0,0,2019,train
2019,2019-03-27,True,False,mem,gs,9.5,103.0,118.0,-15.0,0,-5.5,0,1,mem,gs,1,9.5,0,1,0.4487179487179487,0.6883116883116883,0.6666666666666666,0.6666666666666666,2.0,8.0,103.0,118.0,-15.0,118.0,103.0,15.0,111.8,108.2,3.6,111.6,105.4,6.2,-0.2395937395937395,0.0,-6.0,0.2000000000000028,-2.6,0,0,1,0,0,0,2019,train
2019,2019-03-27,True,False,chi,por,9.5,98.0,118.0,-20.0,0,-10.5,0,1,chi,por,1,9.5,0,1,0.3421052631578947,0.5135135135135135,0.3333333333333333,0.6666666666666666,4.0,10.0,98.0,118.0,-20.0,118.0,98.0,20.0,105.6,115.2,-9.6,115.8,110.0,5.8,-0.1714082503556187,-0.3333333333333333,-6.0,-10.200000000000005,-15.4,0,0,0,0,0,0,2019,train
2019,2019-03-27,True,False,phx,wsh,1.0,121.0,124.0,-3.0,0,-2.0,0,1,phx,wsh,1,1.0,0,1,0.2533333333333333,0.358974358974359,0.0,0.0,6.0,1.0,121.0,124.0,-3.0,124.0,121.0,3.0,103.4,109.8,-6.4,112.6,120.8,-8.2,-0.1056410256410256,0.0,5.0,-9.199999999999989,1.799999999999999,0,1,0,0,0,0,2019,train
2019,2019-03-27,True,False,utah,lal,-16.0,115.0,100.0,15.0,1,-1.0,0,1,utah,lal,1,16.0,1,0,0.6753246753246753,0.358974358974359,1.0,0.0,2.0,8.0,115.0,100.0,15.0,100.0,115.0,-15.0,112.0,100.6,11.4,108.4,113.6,-5.2,0.3163503163503163,1.0,-6.0,3.5999999999999943,16.6,0,0,0,0,0,0,2019,train
2019,2019-03-28,True,False,mil,lac,-10.5,128.0,118.0,10.0,1,-0.5,0,1,mil,lac,1,10.5,1,0,0.7105263157894737,0.5316455696202531,1.0,1.0,2.0,2.0,128.0,118.0,10.0,118.0,128.0,-10.0,118.2,103.4,14.8,117.0,109.2,7.8,0.1788807461692205,0.0,0.0,1.2000000000000028,7.000000000000001,0,0,1,1,0,0,2019,train
2019,2019-03-28,True,False,hou,den,-6.0,112.0,85.0,27.0,1,21.0,1,0,hou,den,1,6.0,1,0,0.7733333333333333,0.4533333333333333,0.6666666666666666,0.6666666666666666,10.0,4.0,112.0,85.0,27.0,85.0,112.0,-27.0,110.8,101.4,9.4,106.2,110.4,-4.2,0.32,0.0,6.0,4.599999999999994,13.6,0,0,0,0,0,1,2019,train
2019,2019-03-28,True,False,sa,cle,-12.0,116.0,110.0,6.0,1,-6.0,0,1,sa,cle,1,12.0,1,0,0.7922077922077922,0.3466666666666667,0.6666666666666666,0.0,8.0,4.0,116.0,110.0,6.0,110.0,116.0,-6.0,110.8,103.0,7.8,102.4,118.4,-16.0,0.4455411255411255,0.6666666666666666,4.0,8.399999999999991,23.8,0,0,0,0,0,0,2019,train
2019,2019-03-28,True,False,no,sac,6.5,121.0,118.0,3.0,1,9.5,1,0,no,sac,1,6.5,1,0,0.5384615384615384,0.3513513513513513,0.0,0.3333333333333333,2.0,2.0,121.0,118.0,3.0,118.0,121.0,-3.0,113.8,126.6,-12.8,116.0,120.4,-4.4,0.187110187110187,-0.3333333333333333,0.0,-2.200000000000003,-8.4,0,0,1,1,0,0,2019,train
2019,2019-03-28,True,False,ny,tor,10.0,92.0,117.0,-25.0,0,-15.0,0,1,ny,tor,1,10.0,0,1,0.3466666666666667,0.6,0.0,0.3333333333333333,4.0,8.0,92.0,117.0,-25.0,117.0,92.0,25.0,108.0,119.4,-11.4,116.6,111.6,5.0,-0.2533333333333333,-0.3333333333333333,-4.0,-8.599999999999994,-16.4,0,0,0,0,0,0,2019,train
2019,2019-03-28,True,False,det,orl,-3.0,115.0,98.0,17.0,1,14.0,1,0,det,orl,1,3.0,1,0,0.6216216216216216,0.2857142857142857,1.0,0.3333333333333333,10.0,2.0,115.0,98.0,17.0,98.0,115.0,-17.0,119.0,106.6,12.4,98.0,105.0,-7.0,0.3359073359073359,0.6666666666666667,8.0,21.0,19.4,0,0,0,0,0,0,2019,train
2019,2019-03-28,True,False,phi,bkn,-7.0,123.0,110.0,13.0,1,6.0,1,0,phi,bkn,1,7.0,1,0,0.7468354430379747,0.379746835443038,1.0,0.6666666666666666,8.0,3.0,123.0,110.0,13.0,110.0,123.0,-13.0,113.4,104.6,8.8,118.4,121.6,-3.2,0.3670886075949366,0.3333333333333333,5.0,-5.0,12.0,0,0,0,0,0,0,2019,train
2019,2019-03-28,True,False,mia,dal,-6.5,105.0,99.0,6.0,1,-0.5,0,1,mia,dal,1,6.5,1,0,0.5466666666666666,0.2077922077922078,0.3333333333333333,0.3333333333333333,2.0,5.0,105.0,99.0,6.0,99.0,105.0,-6.0,100.4,98.2,2.2,109.8,108.8,1.0,0.3388744588744588,0.0,-3.0,-9.399999999999991,1.2000000000000002,0,0,0,0,0,0,2019,train
